no	Correct	line manager		multi-valued property	[[ 0.84656394  0.15343603]]	[[[  0.90872      0.91594361   0.93462371   0.91467078   0.74665702
no	Correct	verification sponsor		critical range	[[ 0.84654796  0.15345208]]	[[[  0.           0.           0.           0.8038088    0.49450587
no	Incorrect	portability		transportability	[[ 0.55901176  0.44098821]]	[[[ 0.91965831  0.96709942  0.96763905  0.86870439  0.63917244  0.7697315
no	Incorrect	microinstruction		micro code	[[ 0.81006187  0.18993808]]	[[[  0.95753583   0.97869087   0.97445657   0.97968754   0.86791369
no	Correct	solution		traceability matrix	[[ 0.84656549  0.15343449]]	[[[  0.90476828   0.94273422   0.84502514   0.89845177   0.66670237
no	Correct	localization		operational testing	[[ 0.84643835  0.15356162]]	[[[  0.77720477   0.87935613   0.84951615   0.94311561   0.74335565
no	Correct	pass criteria		arrow	[[ 0.84578466  0.15421538]]	[[[  0.86849961   0.92397445   0.88377632   0.79219852   0.35483726
no	Correct	load-and-go		scope baseline	[[ 0.84621739  0.15378259]]	[[[  0.83189963   0.92710228   0.82827264   0.90311106   0.58437149
no	Correct	software tool		problem description	[[ 0.84655648  0.15344355]]	[[[  0.93284783   0.94695668   0.91349241   0.8980803    0.72610596
no	Incorrect	if-then-else		monadic selective construct	[[ 0.84656644  0.15343364]]	[[[  0.           0.           0.           0.97255058   0.69827664
no	Incorrect	configuration identification		product configuration identification functional baseline	[[ 0.83572572  0.16427423]]	[[[  0.           0.           0.           0.95478958   0.80656166
no	Correct	job step		glossary page	[[ 0.84519255  0.15480743]]	[[[  0.8883514    0.91059798   0.84157626   0.91603153   0.6956614
no	Correct	basic symbol		attribute data type	[[ 0.84656465  0.15343536]]	[[[  0.92664698   0.95370244   0.93252477   0.94876064   0.70168914
no	Correct	monitor and control risks		path	[[ 0.84656644  0.15343364]]	[[[  1.   1.   1.   0.   0.   0.   1.   0.   0.   0.   0.   0.   0.   0.
no	Incorrect	box diagram		Chapin chart	[[ 0.84643519  0.15356478]]	[[[  0.           0.           0.           0.80204304   0.4518526
no	Correct	data communication		integration	[[ 0.84541643  0.15458359]]	[[[  0.8835133    0.91849475   0.84921637   0.80981648   0.79065844
no	Incorrect	programmer manual		query language	[[ 0.84583497  0.15416504]]	[[[  0.92520891   0.92608043   0.79997399   0.85390535   0.63319072
no	Correct	knowledge		inventory	[[ 0.74218136  0.25781864]]	[[[ 0.92727089  0.94630885  0.93678809  0.84155907  0.56906821  0.76365011
no	Correct	software engineering environment		planned finish date	[[ 0.84656644  0.15343364]]	[[[  0.8788162    0.86012049   0.77603078   0.95193313   0.71859125
no	Correct	direct instruction		application problem	[[ 0.84656173  0.15343827]]	[[[  0.93103888   0.94628786   0.94384061   0.94930577   0.7902195
no	Incorrect	address modification		indexed address	[[ 0.81389093  0.18610908]]	[[[  0.94356877   0.94423456   0.93765037   0.90861829   0.70328062
no	Correct	development project		customer uncertainty	[[ 0.84656531  0.15343466]]	[[[  0.           0.           0.           0.92970603   0.71155297
no	Correct	offline		throughput	[[ 0.6621784  0.3378216]]	[[[ 0.88343263  0.87866161  0.86352464  0.94239149  0.63188665  0.87705434
no	Correct	outgoing change set		design fault	[[ 0.84655291  0.15344706]]	[[[  0.9168933    0.91722824   0.88957779   0.92424213   0.71227676
no	Correct	dumb terminal		computer aided software engineering	[[ 0.84656644  0.15343364]]	[[[  0.82070484   0.88690138   0.87621593   0.9138442    0.69629456
no	Correct	reference expression		request for quotation	[[ 0.84655344  0.15344657]]	[[[  0.9190042    0.93650772   0.91264868   0.8914507    0.54863016
no	Correct	service primitive		managed web site	[[ 0.84653842  0.15346156]]	[[[  0.91859823   0.93728259   0.94830146   0.87157327   0.46398467
no	Correct	traceability matrix		communication interface	[[ 0.84656632  0.1534337 ]]	[[[  0.90488869   0.94543164   0.86768901   0.90341153   0.738209
no	Correct	level of performance		estimation	[[ 0.84656525  0.15343474]]	[[[  0.91065291   0.96358928   0.88586567   0.84986674   0.6360384
no	Incorrect	control store		nanostore	[[ 0.63840467  0.36159533]]	[[[ 0.95611045  0.97186578  0.93148366  0.87971571  0.31391176  0.68819301
yes	Correct	simplicity		complexity	[[ 0.02542428  0.97457576]]	[[[ 0.91767758  0.92154939  0.89600306  0.94827771  0.74302434  0.89898045
no	Correct	work in progress		test case execution record	[[ 0.84656644  0.15343364]]	[[[  0.           0.           0.           0.86129507   0.76919249
yes	Correct	feature		theme	[[ 0.48155361  0.51844633]]	[[[ 0.92231821  0.93943158  0.89831556  0.89126779  0.60207532  0.80856029
no	Correct	activity attributes		low level	[[ 0.84656554  0.15343443]]	[[[  0.90077278   0.95138632   0.90684113   0.90673035   0.68494219
no	Correct	data exception		system entity	[[ 0.83959609  0.16040389]]	[[[  0.90389572   0.9327074    0.86205063   0.94180753   0.81201039
no	Correct	rating		micro code assembler	[[ 0.84656632  0.1534337 ]]	[[[  0.           0.           0.           0.86609261   0.51552341
no	Incorrect	all-before-any		batch size	[[ 0.84630334  0.15369667]]	[[[  0.95625697   0.94387716   0.9242105    0.82523659   0.50209062
no	Correct	shared resources		recovery	[[ 0.84566373  0.15433623]]	[[[  0.95547483   0.95784985   0.93465236   0.94617553   0.59283544
no	Incorrect	retirement phase		software life cycle	[[ 0.84651345  0.15348659]]	[[[  0.83508851   0.8853607    0.87124244   0.86758514   0.72513692
no	Correct	exit criteria		OAuth	[[ 0.84650993  0.15349007]]	[[[  0.85738345   0.91141307   0.73559361   0.85113811   0.52112672
no	Incorrect	waterfall		plan-driven process	[[ 0.84229434  0.15770563]]	[[[  0.89200249   0.96907688   0.87060309   0.98464871   0.88549145
no	Correct	finish-to-finish		define activities	[[ 0.84604722  0.15395275]]	[[[  0.94212339   0.97293931   0.98073941   0.84234436   0.58066522
yes	Incorrect	record		event	[[ 0.43875968  0.56124026]]	[[[ 0.90853968  0.96143086  0.91640949  0.92004537  0.68159169  0.86281821
no	Correct	printed documentation		call by reference	[[ 0.84656584  0.15343419]]	[[[  0.86748532   0.92982563   0.90984628   0.83726924   0.77345961
yes	Correct	set		list	[[  4.55800735e-04   9.99544203e-01]]	[[[ 0.9232977   0.98332552  0.97439525  0.94032098  0.63282827  0.85588888
no	Correct	refactoring		supervisory program	[[ 0.84644318  0.15355687]]	[[[  0.91428123   0.73350183   0.8552098    0.90699764   0.52648493
no	Incorrect	daily scrum		inspect and adapt	[[ 0.84654224  0.15345779]]	[[[  0.9641701    0.99338984   0.969065     0.99297698   0.82087069
no	Incorrect	chickens		pigs	[[ 0.84564781  0.15435216]]	[[[ 0.          0.          0.          0.          0.          0.          0.
no	Correct	document set		specification by example	[[ 0.84656644  0.15343364]]	[[[  0.91591259   0.91440889   0.89276063   0.96855706   0.81805192
no	Incorrect	scrummerfall		WaterScrum	[[ 0.82706636  0.17293365]]	[[[  0.92954267   0.97057693   0.93560205   0.99483243   0.92468906
no	Correct	serial		design element	[[ 0.84611821  0.15388177]]	[[[  0.86273813   0.88610292   0.81921325   0.9074483    0.58320343
no	Incorrect	variability		waste	[[ 0.7585417  0.2414583]]	[[[ 0.93405391  0.96044675  0.90025765  0.8985779   0.59537999  0.76853085
no	Correct	development specification		replication schema	[[ 0.84656644  0.15343364]]	[[[  0.87325849   0.90776683   0.81644339   0.9106335    0.70524734
no	Correct	signal interface		retainage	[[ 0.84602273  0.15397729]]	[[[  0.8850673    0.88151402   0.86679023   0.74673885   0.37102955
no	Incorrect	silent grouping		sprint retrospective	[[ 0.84565306  0.15434685]]	[[[  0.           0.           0.           0.86722455   0.64236505
no	Incorrect	storage allocation		cyclic search	[[ 0.84656256  0.15343747]]	[[[  0.8807822    0.8217301    0.81077638   0.94287076   0.72183552
no	Correct	information hiding		formal qualification review	[[ 0.84656614  0.15343387]]	[[[  0.           0.           0.           0.90908754   0.68841539
no	Correct	interoperability testing		external quality	[[ 0.84656549  0.15343456]]	[[[  0.94449897   0.97125144   0.94209907   0.95292779   0.74278571
no	Correct	configuration item development record		low level language	[[ 0.84656644  0.15343364]]	[[[  0.           0.           0.           0.9184554    0.70151177
no	Correct	Apache Ant		project portfolio	[[ 0.8465572   0.15344279]]	[[[  0.84200714   0.81620037   0.78789491   0.89062536   0.49522606
no	Incorrect	schedule network analysis		resource leveling	[[ 0.84656644  0.15343364]]	[[[  0.7476574    0.8823826    0.72096294   0.98384786   0.92620621
no	Correct	transaction cost		post-tested iteration	[[ 0.84656614  0.1534338 ]]	[[[  0.           0.           0.           0.87666434   0.55689499
no	Correct	activity duration		checkpointing	[[ 0.84547979  0.15452015]]	[[[  0.87735905   0.94278562   0.92716836   0.93796462   0.78180907
no	Incorrect	integer type		programming support environment	[[ 0.84656644  0.15343364]]	[[[  0.           0.           0.           0.85841765   0.71660657
no	Correct	dynamic allocation		extranet	[[ 0.8465637   0.15343636]]	[[[  0.81583699   0.87166112   0.70184055   0.88324999   0.41100221
no	Correct	Extreme Programming		specification limits	[[ 0.8465659   0.15343404]]	[[[  0.85553057   0.87865076   0.79856099   0.8906283    0.69111241
no	Correct	language binding		economic filter	[[ 0.84654659  0.15345338]]	[[[  0.90812055   0.94660184   0.91668125   0.80186154   0.63970846
no	Incorrect	product development effort		project	[[ 0.84656608  0.15343393]]	[[[  0.           0.           0.           0.98225411   0.86055092
no	Correct	active text		shadow class	[[ 0.8454411   0.15455888]]	[[[  0.88595179   0.94667699   0.9275213    0.8594129    0.70792393
no	Correct	control arrow		low-level design	[[ 0.84648025  0.15351981]]	[[[  0.8090772    0.86221024   0.78730811   0.83569934   0.54336316
no	Incorrect	deviation		waiver	[[ 0.76659691  0.23340309]]	[[[ 0.89225288  0.89525238  0.9044106   0.86035019  0.63847074  0.74540524
no	Correct	prioritized list		response time	[[ 0.8461951   0.15380487]]	[[[  0.94144667   0.94542133   0.93605819   0.90970768   0.7676756
no	Incorrect	convention		standard	[[ 0.69308972  0.30691019]]	[[[ 0.94314773  0.96324402  0.95361876  0.94282218  0.61481603  0.84177946
no	Correct	predictive metric value		symbolic trace	[[ 0.84656566  0.15343437]]	[[[  0.           0.           0.           0.86224596   0.7544648
yes	Correct	compile-and-go		root compiler	[[ 0.10069536  0.89930457]]	[[[  0.95357676   0.96489355   0.93843713   0.98409747   0.85524587
no	Correct	collection property		peer review	[[ 0.84656465  0.15343536]]	[[[  0.88589733   0.91571467   0.7816346    0.91599609   0.65258831
no	Incorrect	package		information hiding	[[ 0.84656537  0.15343462]]	[[[  0.88202341   0.92913115   0.83769318   0.95124292   0.56281992
no	Incorrect	fragile		robust	[[ 0.61454213  0.38545793]]	[[[ 0.95461104  0.96740502  0.88582399  0.91039689  0.53688497  0.75951586
no	Correct	structured programming		chickens and pigs	[[ 0.84656644  0.15343364]]	[[[  0.94094462   0.96433187   0.93878156   0.77921093   0.33187413
no	Correct	program network chart		import process	[[ 0.84656572  0.15343432]]	[[[  0.           0.           0.           0.88256974   0.66345077
yes	Correct	superclass		supertype	[[ 0.46219119  0.53780884]]	[[[ 0.88615065  0.97463594  0.91454945  0.96598637  0.761789    0.93859296
no	Incorrect	arrows connecting inputs to processing steps and processing steps to outputs		graph	[[ 0.84941721  0.15058284]]	[[[  0.           0.           0.           0.9484456    0.71517233
no	Correct	initiating event		unit test	[[ 0.84908128  0.15091869]]	[[[  0.89288356   0.93822176   0.78681226   0.91234999   0.75237967
no	Correct	entity-relationship diagram		pairing	[[ 0.84941721  0.15058284]]	[[[  0.9031312    0.89650525   0.69682891   0.85313305   0.71061688
no	Incorrect	sprint review		inspect and adapt	[[ 0.84941667  0.15058331]]	[[[  0.95074544   0.98622613   0.95354782   0.98990729   0.86627656
no	Correct	nanoinstruction		fault	[[ 0.8491599   0.15084004]]	[[[  0.           0.           0.           0.75718408   0.52758881
yes	Correct	daily standup		standup meeting	[[ 0.4128297   0.58717024]]	[[[  0.98848595   0.99794788   0.98812564   0.99857932   0.96775999
no	Correct	input arc		collapse	[[ 0.84893918  0.15106088]]	[[[ 0.92847502  0.9259113   0.91863862  0.81919716  0.46639453  0.70492554
no	Correct	intermediate software product		custom software	[[ 0.84841704  0.151583  ]]	[[[  0.           0.           0.           0.98148176   0.8678023
no	Correct	structured programming		interface specification	[[ 0.84941727  0.15058275]]	[[[  0.93121771   0.97584212   0.94542291   0.92605423   0.74548507
no	Correct	systems analysis		stub	[[ 0.84941995  0.15058006]]	[[[  0.   0.   0.   0.   0.   0.   1.   0.   0.   0.   0.   0.   0.   0.
no	Incorrect	online		real time	[[ 0.62770587  0.37229413]]	[[[ 0.93960349  0.9699958   0.9530802   0.94259753  0.75127106  0.89703273
no	Correct	activity type		cardinality of a multiset	[[ 0.84941739  0.1505827 ]]	[[[  0.81786638   0.88412825   0.87342768   0.85529202   0.74262221
no	Correct	semantic error		techniques	[[ 0.84936136  0.15063865]]	[[[  0.87930793   0.96371978   0.93218012   0.86964265   0.54292214
no	Incorrect	occupational title standard		on-line	[[ 0.84941721  0.15058276]]	[[[  0.           0.           0.           0.880258     0.69575053
no	Correct	code		heading	[[ 0.84480453  0.15519544]]	[[[ 0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  1.  6.
no	Correct	symbolic execution		implementation requirement	[[ 0.84941721  0.15058281]]	[[[  0.92613807   0.9531445    0.92371546   0.88637653   0.62139153
no	Correct	operational expense		investment	[[ 0.84941518  0.15058474]]	[[[  0.86224706   0.86178159   0.88435856   0.95673054   0.83011523
no	Correct	software development notebook		manage project team	[[ 0.84941739  0.15058266]]	[[[  0.           0.           0.           0.85621439   0.72044871
no	Incorrect	control account		work package	[[ 0.8493827  0.1506173]]	[[[  0.91931846   0.84842611   0.93455673   0.93025777   0.69184269
no	Correct	data processing		systems integration testing	[[ 0.84941721  0.15058276]]	[[[  0.88702252   0.93463443   0.85040279   0.94510362   0.74303517
no	Correct	precision		instruction time	[[ 0.84940791  0.15059213]]	[[[  0.89745223   0.90458165   0.90290521   0.92963302   0.64119844
no	Incorrect	template		construction	[[ 0.84936011  0.15063992]]	[[[  0.9475037    0.95593198   0.96108103   0.85220849   0.43569502
no	Correct	test plan		cross-reference generator	[[ 0.84941721  0.15058281]]	[[[  0.9094782    0.91167192   0.84072199   0.89585472   0.72885523
no	Correct	characteristic		functional test	[[ 0.84940016  0.15059987]]	[[[  0.89042436   0.93962544   0.83167279   0.84233326   0.69739644
no	Correct	validity summary		use case	[[ 0.84941804  0.15058196]]	[[[  0.8909773    0.92288379   0.8001071    0.92426621   0.56900061
no	Correct	visibility		storage	[[ 0.84866852  0.15133144]]	[[[ 0.87973542  0.9261902   0.86917444  0.81649563  0.60555081  0.78055459
no	Correct	signal interface signature		sign up for tasks	[[ 0.84941727  0.15058275]]	[[[  1.           1.           1.           0.88349592   0.65404563
no	Correct	detailed design phase		evaluation checklist	[[ 0.84941739  0.1505827 ]]	[[[  0.72584912   0.92493083   0.81095261   0.97401819   0.82638113
no	Correct	enterprise value chain		buyer	[[ 0.84941721  0.15058276]]	[[[  0.92628203   0.94132593   0.90461065   0.95484896   0.7753031
no	Correct	continuous integration		rescue point	[[ 0.84941769  0.15058231]]	[[[  0.82922626   0.96331097   0.82931192   0.8749036    0.63123447
no	Correct	defect aging		process metric	[[ 0.84927434  0.15072569]]	[[[  0.8092065    0.86038319   0.84985561   0.92980864   0.70056211
no	Correct	committer		programmer manual	[[ 0.84941357  0.1505864 ]]	[[[  0.83412975   0.91052255   0.69194979   0.9037628    0.26065706
